Wallet Address,Credit Score,Total Deposited,Total Borrowed,Total Repaid,Liquidation Events,Repay Ratio,Deposit/Borrow Ratio,Active Days,Risk Category
0x03d40203c75409cbcfc25165378ae937c82d47e5,1000,"266,070,826.00",0.00,0.00,0,0.00,26607082600000000.00,0,Low Risk
0x03d541062bdcbb8475804cff4cebf10ab3cfce9a,1000,"1,049,934.00",0.00,0.00,0,0.00,104993400000000.00,0,Low Risk
0x03d59b1566576e7b64e7c43fcc3fff5ecd4c1b43,1000,"5,900,000,000,000,000,000,000.00","700,000,000.00","700,000,000.00",0,1.00,8428571428571.43,0,Low Risk
0x03d6421aa63fa0f28292a577e4bf399e3029b7db,1000,"51,148,698,279,271,056.00",0.00,0.00,0,0.00,5114869827927104997556224.00,7,Low Risk
0x03d73605dac2453b0639945fe8c813b58517156b,1000,"10,000.00",0.00,0.00,0,0.00,1000000000000.00,0,Low Risk
0x03d78f90e254f783e6e9fdc9191cfc648f3f3464,1000,"12,790,522,326,714,340.00",0.00,0.00,0,0.00,1279052232671434022846464.00,1,Low Risk
0x03d813abfba88e76407d09ef92e05f164ac1a985,996,"1,232,264,656,619,055,874,048.00","2,002,000,000,042,307,158,016.00","2,002,236,772,483,501,129,728.00",0,1.00,0.62,26,Low Risk
0x03d84a077028f62e185c07ef4e881ec785e33d3f,1000,"100,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,10.00,0,Low Risk
0x03da374dfb5653720cb928feb440bf8503c12944,996,"100,000,000,000,000,000.00","50,000,000,376,903,408.00",0.00,0,0.00,2.00,0,Low Risk
0x03da802c42126ad4348eb2c386f0a4653293fbf6,1000,93.00,0.00,0.00,0,0.00,9300000000.00,0,Low Risk
0x03dac56ab6aedc2dd65a87abb0e387f4cce8d7f0,1000,"90,408,700,213,249,409,024.00",0.00,0.00,0,0.00,9040870021324940369496899584.00,0,Low Risk
0x03dbe29551a5ffd8c8eadb1951e0f60d44ee45fa,1000,"98,608.00",0.00,0.00,0,0.00,9860800000000.00,0,Low Risk
0x03dca0e82c9fd8876245ee54997dd4af73849fd2,1000,"25,000,000.00",0.00,0.00,0,0.00,2500000000000000.00,60,Low Risk
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,1000,"240,000,000,000,000,000.00","600,000,000.00","200,000,677.00",0,0.33,400000000.00,28,Low Risk
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,986,"8,018,240,846,706,907,136.00","5,389,414,542,127,455,232.00","2,775,484,893,873,588,736.00",0,0.51,1.49,22,Low Risk
0x03de28456f987281df43137f0a281152be77aae4,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,0,Low Risk
0x03dea457e4fde7b1a60c378f8fc033b3022a3776,1000,"1,300,000,000,000,000,000.00",0.00,0.00,0,0.00,130000000000000001040187392.00,0,Low Risk
0x03df1d103b69ddfc068913a7c554ed04cd6e0529,1000,"1,023,051.00",0.00,0.00,0,0.00,102305100000000.00,0,Low Risk
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,996,"575,000,000,005,200,019,456.00","340,000,000,003,999,989,760.00","340,000,366,547,823,689,728.00",0,1.00,1.69,6,Low Risk
0x03df75063e6b738f4e7e436eabb396d90189d07a,1000,"1,109,912.00",0.00,0.00,0,0.00,110991200000000.00,0,Low Risk
0x03dfcc1e559574c4e58bf1c9f8e785e4093c7fad,1000,"1,900,000,000,000,000,000.00",0.00,0.00,0,0.00,190000000000000010770972672.00,0,Low Risk
0x03e03279f11cfca9f44bcfdb41d767af0e71a1a6,1000,"962,583,051,289,897.00",0.00,0.00,0,0.00,96258305128989691215872.00,0,Low Risk
0x03e0419a8903edd0d07def92bb70a67b85ac9e07,1000,"3,798,670,000,000,000,327,680.00",0.00,0.00,0,0.00,379867000000000031938534440960.00,0,Low Risk
0x03e087630a227e4dfc5ac321d40098c7c12235de,1000,"2,107,118.00",0.00,0.00,0,0.00,210711800000000.00,4,Low Risk
0x03e08a0f18c2b5edb385f4dfe2f5a2b525bc0878,1000,"18,851,999,999,999,998,951,424.00","2,009,000,000.00","2,009,000,000.00",0,1.00,9383773021403.68,0,Low Risk
0x03e0f0bfcb1f5efaf9271e8270ead66139e27906,1000,"6,600,000,000,000,000,000.00",0.00,0.00,0,0.00,659999999999999986779553792.00,0,Low Risk
0x03e236ad091a944b04e0311d329161c2a15d6012,799,0.00,0.00,0.00,0,0.00,0.00,1,Low Risk
0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,1000,"100,070,590,000,000,073,728.00",0.00,0.00,0,0.00,10007059000000007169275592704.00,0,Low Risk
0x03e2c61111ce494af41e66432fa5e55f1e767ff6,1000,"2,149,911.00",0.00,0.00,0,0.00,214991100000000.00,6,Low Risk
0x03e33fc1d842a745c18313d5bb6023ab34001ab1,1000,"1,055,581.00",0.00,0.00,0,0.00,105558100000000.00,0,Low Risk
0x03e494ce05a440729ab5fef38d46a84406e54501,1000,"1,052,170,807,764,950,056,960.00","188,317,561,842,405,015,552.00","188,317,598,336,931,921,920.00",0,1.00,5.59,45,Low Risk
0x03e4c2f13d937db549d35f606fc74a1034de362b,1000,"5,568,136,740,972,185,780,224.00","4,092,115,224,337,797,087,232.00","4,351,786,439,825,408,655,360.00",0,1.06,1.36,83,Low Risk
0x03e63aa6633060b6a2b9501133e44ce9c3411af7,1000,"3,718,863,860,530,667.00",0.00,0.00,0,0.00,371886386053066715561984.00,0,Low Risk
0x03e6600a4e769da460ae567b936431590580b6d6,1000,"100,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,10.00,0,Low Risk
0x03e74a2771684a6efd616804ef186ab2f4db85c9,1000,"1,108,005.00",0.00,0.00,0,0.00,110800500000000.00,0,Low Risk
0x03e88cec58a29c52e27f0751bf47e52202c0a1e4,1000,"81,099,079.00",0.00,0.00,0,0.00,8109907900000000.00,37,Low Risk
0x03e94fea140cdef59f28a97e8a465cc2457c045f,982,"4,348,898,175,226,841,923,584.00","590,758,101,075,174,096,896.00","110,073,105,137,626,720.00",2,0.00,7.36,72,Low Risk
0x03e9775b691771c87eb92b00e4ef30a54b23ff4d,1000,988.00,0.00,0.00,0,0.00,98800000000.00,0,Low Risk
0x03e9a17304a1c1fe229965616b7dddcd96579a29,999,"34,015,011,207,731,468,042,240.00","5,219,526,375,906,054,504,448.00","19,412,910,608.00",0,0.00,6.52,123,Low Risk
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,794,"15,527,733,746.00","10,000,000,000,009,999,220,736.00","10,000,000,357.00",0,0.00,0.00,0,Low Risk
0x03eaa0e51a8017252367fefa7b1d28bdfde41b30,1000,"900,000,000,000,000,000.00",0.00,0.00,0,0.00,90000000000000006006243328.00,0,Low Risk
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,996,"1,999,976,502.00","1,592,529,686.00","1,593,105,683.00",0,1.00,1.26,77,Low Risk
0x03eb2f2d7eeab4b9cbb59bd58cedbe2d30948562,1000,"6,493,867,119,854,313,537,536.00","720,000,000,005,074,976,768.00","375,007,609,412,779,638,784.00",0,0.52,9.02,6,Low Risk
0x03ec48dd1ed16b6b413da809d917a2abfb039f19,1000,"1,106,527.00",0.00,0.00,0,0.00,110652700000000.00,0,Low Risk
0x03ec904145016da8c1eeeb95d816b39bc89b7882,1000,"993,373.00",0.00,0.00,0,0.00,99337300000000.00,7,Low Risk
0x03ecd5763053a58a82827a9b0bb2f5199e82fee8,1000,"14,314,881,356,328,592.00","12,469,433.00",0.00,0,0.00,1147997776.35,32,Low Risk
0x03ed2737bdcd5fff30c7a6d6ccdfb22f927aa3b6,1000,"517,252,524,607,713.00",0.00,0.00,0,0.00,51725252460771297722368.00,0,Low Risk
0x03ed358b4ea92c6ff41ebf5f0f8f22847b993d2f,1000,"6,627,225,673,604,308,926,464.00","3,260,000,000.00","3,262,498,929.00",0,1.00,2032891310921.57,119,Low Risk
0x03ed48f46e34f439a295c91e5b84b76b460503f1,1000,"1,110,665.00",0.00,0.00,0,0.00,111066500000000.00,0,Low Risk
0x03ed59ea7ee4270b74391777188e4800ec757f4f,1000,"9,954,945.00",0.00,0.00,0,0.00,995494500000000.00,0,Low Risk
0x03ed605452a6ac3a4bcf34d752a9965fa0f1f726,1000,"21,513,528.00",0.00,0.00,0,0.00,2151352800000000.00,40,Low Risk
0x03ed8fc96cb7e825665b11c253370e16ebd04aa6,1000,"1,049,207.00",0.00,0.00,0,0.00,104920700000000.00,0,Low Risk
0x03ee8da73fb9ac917e03348e5a498699e4a846eb,961,"1,533,483,677,608,918,122,496.00","1,000,000,000,001,600,782,336.00",0.00,0,0.00,1.53,60,Low Risk
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,1000,"240,693,704,029,790,568,448.00","151,000,000,000,000,000,000.00","151,707,015,788,687,458,304.00",0,1.00,1.59,43,Low Risk
0x03f03037ea887b1adb81512920b126e2becb970c,1000,"1,124,265.00",0.00,0.00,0,0.00,112426500000000.00,6,Low Risk
0x03f051a717418abd22fb4a086f2b600ae20c4f37,1000,"1,108,962.00",0.00,0.00,0,0.00,110896200000000.00,0,Low Risk
0x03f16156ae491cd53474aa12d8c4d0a3ef906839,1000,"4,919,225,676.00",0.00,0.00,0,0.00,491922567600000000.00,8,Low Risk
0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,1000,"6,645,238,044,441,042,747,392.00",0.00,0.00,0,0.00,664523804444104312355328884736.00,17,Low Risk
0x03f2c10fa31be77d666ee1e326e3a1178c425974,1000,"1,614,184,179,955,781,074,944.00","927,192,409.00","929,277,613.00",0,1.00,1740937656830.82,18,Low Risk
0x03f44e563dd447449f48f8103b5df70aff7cf577,1000,"2,970,157,300,099,785,949,184.00",0.00,0.00,0,0.00,297015730009978588286836277248.00,77,Low Risk
0x03f48fd514cf27adcfe88de81b8efab7b6a5a354,1000,"39,475,208,228,022,160.00",0.00,0.00,0,0.00,3947520822802216048918528.00,19,Low Risk
0x03f4ac46922f745a7088e92df0a9b37f299e5614,1000,"150,662,770,004,965,713,772,544.00","99,900,000,000.00","100,491,614,526.00",0,1.01,1508135835885.54,41,Low Risk
0x03f5168a0395d5314e352199e4ef81e6efbcc6f8,1000,"2,680,992.00",0.00,0.00,0,0.00,268099200000000.00,4,Low Risk
0x03f59fa8a044288a6c3a2ec169ca9bcdf2900bb8,1000,"13,708,774,974,440,324.00",0.00,0.00,0,0.00,1370877497444032321683456.00,0,Low Risk
0x03f5c2747f164d5ff2e52161190b077c7219070a,970,"40,000,000,001,890,762,752.00","250,000,000,000,000,000,000.00","250,052,062,684,100,755,456.00",0,1.00,0.16,17,Low Risk
0x03f8420b1754b086ed30543f071fbd8282c5fa84,994,"594,108,467,631,745,400,832.00","500,000,000,002,338,717,696.00","500,152,109,365,873,213,440.00",0,1.00,1.19,54,Low Risk
0x03f8d481becf0463bf1f201fecf4095503730267,1000,"500,000,000,000,000,000.00","117,500,006,580,000,000.00",0.00,0,0.00,4.26,0,Low Risk
0x03f90f638fc2c73e43008e66e11e554a8de746ae,994,"141,589,754,849,088,946,176.00","60,080,974.00",0.00,1,0.00,2356648792828.97,62,Low Risk
0x03f93793e6f54a78d3839febd2c80e2ac48f56f7,799,0.00,0.00,0.00,0,0.00,0.00,1,Low Risk
0x03f938f62fbe032d3197b4f74fa4c228de73088c,848,"30,732,358,975,019,873,730,560.00","53,000,000,000,028,695,330,816.00","26,995,167,781.00",0,0.00,0.58,50,Low Risk
0x03f9bb84628bd284686819a5ba7ab5c0193145e6,996,"500,000,000,001,102,464.00","250,000,001,103,268,192.00",0.00,0,0.00,2.00,22,Low Risk
0x03fab311c59c739cb4fcceb55eb30c3f92c76e67,1000,"681,070,401,216,845,696.00",0.00,0.00,0,0.00,68107040121684571174469632.00,71,Low Risk
0x03fb85f237f9e6c5f5a79a61cb86d960494bc096,1000,"5,120,092,038,767,299,584.00",0.00,0.00,0,0.00,512009203876729970910822400.00,0,Low Risk
0x03fbf19bd2fa6b98ceb9108f5a15159d557f1acb,1000,"6,647,859,651,460,662.00",0.00,0.00,0,0.00,664785965146066185617408.00,0,Low Risk
0x03fd7415fdeac10d734542a755a7d7ac1c488ddf,799,0.00,0.00,0.00,0,0.00,0.00,19,Low Risk
0x03fde9f49e46f4b0518a26bfc8bd29569dbc40c2,996,0.00,"800,000,370,477,843,611,648.00","1,600,001,782,006,843,179,008.00",0,2.00,0.00,0,Low Risk
0x03fe5965c7d96414e4b3d09642994c29552711b2,1000,"1,248,882,315,714,679,537,664.00","231,812,355,280,000,000.00","157,452,642,464,071,072.00",0,0.68,5387.47,67,Low Risk
0x03fe5a59e119f650bac91327ef5da1a4245e1adb,1000,"4,764,709,566,714,847.00",0.00,0.00,0,0.00,476470956671484710354944.00,0,Low Risk
0x03fe76bddaabd0288b14fb9b9929922ad7159ee7,999,"3,662,803,399,141,692,014,592.00","1,188,622,237,736,739,536,896.00","554,592,630.00",0,0.00,3.08,79,Low Risk
0x03fe94c26b4cb0f29d95e1f6c369e7a8b23ef93c,1000,"1,199,958.00",0.00,0.00,0,0.00,119995800000000.00,6,Low Risk
0x03fea6d1200151733eff25c94d9a9427b61736a6,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,1000,"561,535,332,173,497,664.00","50,000,000,400,000,000.00","50,000,130,434,287,016.00",0,1.00,11.23,28,Low Risk
0x03ffb5f525be3ca2431cb97415c509566bc42b8a,1000,"108,600,000,000,000,000.00",0.00,0.00,0,0.00,10859999999999999270191104.00,0,Low Risk
0x0400083c67fd63db5f1ae087efd9583430b663cf,999,"62,625,835,639,947,118,247,936.00","200,000,000,038,500,270,080.00","16,938,970,225.00",0,0.00,313.13,124,Low Risk
0x040020bead45659c621ee4c6e8a8f326ca469693,1000,"2,890,971,040,391,376,666,624.00","900,000,000,000,000,000,000.00","900,716,111,476,485,914,624.00",0,1.00,3.21,6,Low Risk
0x04002cbd1cc19cb7cb1f819fc7ef410b59f8a22d,1000,"1,108,706.00",0.00,0.00,0,0.00,110870600000000.00,0,Low Risk
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,994,"971,085,842,047,751,421,952.00","450,000,000.00","78,352,616.00",1,0.17,2157968537883.89,18,Low Risk
0x04008507db2ab8b2bf5410905d4b146ea8009c2f,1000,"1,107,874.00",0.00,0.00,0,0.00,110787400000000.00,0,Low Risk
0x0400fa459b58b8c1d14e091548d6f2134b12149e,1000,"1,569,064,243,010,260,480.00",0.00,0.00,0,0.00,156906424301026040499666944.00,27,Low Risk
0x04017f70e7299e9cbe9355780b0f7a261eccb163,1000,"1,109,640.00",0.00,0.00,0,0.00,110964000000000.00,0,Low Risk
0x0401ffb0487392af87f970add6a86cc6ae8bb2c4,1000,"19,793,000,000.00",0.00,0.00,0,0.00,1979300000000000000.00,0,Low Risk
0x0402f615b6aa30ece82c93396db6432d4974b1fb,998,"102,060,000,000,000,000,000.00","49,000,000,000,000,000,000.00","49,000,000,000,000,000,000.00",0,1.00,2.08,0,Low Risk
0x0402f94bc9a7e2ef2cb01be155ea111c7070607e,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,17,Low Risk
0x04051690556ba5b2362266e000baec4af64aab39,1000,"9,504,903,700,176,524.00",0.00,0.00,0,0.00,950490370017652415397888.00,8,Low Risk
0x0405c2898a3dee1ef160f0b5f97b0e1475f2024e,852,"107,557,969,368,000,004,096.00","170,000,000,000,000,000,000.00",0.00,0,0.00,0.63,30,Low Risk
0x0405e13dc7a586cc2c371f531e90ae50cf49beec,998,"110,425,563,680,366,955,331,584.00","82,482,000,000,094,144,823,296.00","70,997,305,113,226,801,840,128.00",0,0.86,1.34,46,Low Risk
0x0405ebbc9e52146fb123626c508b621975dd6645,1000,"9,816,676,346,939,328.00",0.00,0.00,0,0.00,981667634693932761219072.00,7,Low Risk
0x04063f483786be70695cccd10ae7ef4c7f6224e3,798,"244,100,611,049,928,544.00","491,109,830,000,990,027,776.00","109,834,366,671,794,816.00",0,0.00,0.00,37,Low Risk
0x0407836c37a664c39a5d664ad320f3835866599b,1000,"3,508,538,684,683,449,270,272.00",0.00,0.00,0,0.00,350853868468344918569335652352.00,0,Low Risk
0x040819d924238c97c81013bdf75ec99bbfd1498b,1000,"5,000,000.00",0.00,0.00,0,0.00,500000000000000.00,0,Low Risk
0x040887454f6f08dc089d8c5671df51da5057a4bd,997,"393,680,703,493,948,243,968.00","119,210,840,923,030,487,040.00","91,019,288,204,532,301,824.00",1,0.76,3.30,106,Low Risk
0x0408c8e4e0d9c052840655dbe768c743d4bd1f2b,1000,"21,002,000,000,000,001,572,864.00","2,356,000,000.00","2,356,000,000.00",0,1.00,8914261460101.87,0,Low Risk
0x0409b96fbf7988e5d186a350c018acc48cbf59b2,961,"1,400,922,411,723,667,013,632.00","1,009,828,314,441,782,919,168.00","50,021,163,846,786,965,504.00",0,0.05,1.39,6,Low Risk
0x0409ba23f21c66fe37f3e4ed3db81417f0185ba9,1000,"1,108,325.00",0.00,0.00,0,0.00,110832500000000.00,0,Low Risk
0x040b97d0bb1de0b75b3a55b7307288df69817cd2,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x040be472268e720f945eb95a0e71445a0f07aa3f,1000,"3,020,842.00",0.00,0.00,0,0.00,302084200000000.00,7,Low Risk
0x040c1749900642febd1cec7955633923ac1d8666,1000,"1,573,692,015,666,675,580,928.00","2,380,006,736.00","1,811,355,471.00",0,0.76,661213261232.84,71,Low Risk
0x040c2b92511c6de1be3e47d67038c2a49ea6fef2,1000,"2,000,000,000,000,000.00","250,000,000,000,000.00",0.00,0,0.00,8.00,0,Low Risk
0x040c67d6c0f2e7035e4b39d2ffbcce1741b697ae,1000,"23,400,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,4.68,0,Low Risk
0x040c90a431d22d89b40cf822d9e49726192e96aa,1000,"1,024,614.00",0.00,0.00,0,0.00,102461400000000.00,0,Low Risk
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,994,"10,886,216,573,089,658,961,920.00","9,902,000,000,014,057,734,144.00","9,902,006,942,731,193,024,512.00",0,1.00,1.10,0,Low Risk
0x040cfafb31e58ae30572b2ac101bb08db102d100,1000,"15,000,000.00",0.00,0.00,0,0.00,1500000000000000.00,0,Low Risk
0x040d6031a5e6526bdbe579b8e3083bb6ff596920,1000,"234,062,009.00",0.00,0.00,0,0.00,23406200900000000.00,12,Low Risk
0x040da40b0e3b28a2c289e3891e193a52982cddc0,1000,"334,760,318,276,227,497,984.00",0.00,0.00,0,0.00,33476031827622751269979947008.00,57,Low Risk
0x040df4fd17862caf41045d1c7e7ca420322617d4,902,"80,107,547,091,116,004,212,736.00","1,132,023,500,001,367,524,638,720.00","747,959,120,175,122,433,966,080.00",0,0.66,0.07,96,Low Risk
0x040e07a1623f39d6161be7337a8810328e79b97a,1000,"45,900,000,079,813,760.00","80,000,000.00","40,023,672.00",0,0.50,573750001.00,30,Low Risk
0x040e103f9f502881ffddc3594dae2687714cb602,1000,"10,817,000,000.00",0.00,0.00,0,0.00,1081700000000000000.00,0,Low Risk
0x040fa9bbed1f3cbae34ec655f9c49e25532cab72,1000,"75,530,825,535,676,989,440.00","2,685,529,088.00","130,546,075.00",0,0.05,28125119133.20,24,Low Risk
0x041006fc4216131cf29155827687a853583b7175,1000,"6,419,726,198,539,703.00",0.00,0.00,0,0.00,641972619853970322489344.00,0,Low Risk
0x041065dc6b855ba2a436c564ab0c9fa62a9803b7,799,"20,000,000.00","4,000,000,000,000,000.00",0.00,0,0.00,0.00,0,Low Risk
0x0410969668905820f97a193a62400692b7f792cb,1000,"1,830,000,009,137,999,872.00",0.00,0.00,0,0.00,183000000913799998880088064.00,24,Low Risk
0x041126e47a90d0c19919a140e9c421076a762f77,1000,"1,108,585.00",0.00,0.00,0,0.00,110858500000000.00,0,Low Risk
0x041143d6d24b8284ec22182f23b7f46b291993bd,1000,"120,000,000.00",0.00,0.00,0,0.00,12000000000000000.00,3,Low Risk
0x0411731be3b7cba409ede437472b75004353d81a,1000,790.00,0.00,0.00,0,0.00,79000000000.00,0,Low Risk
0x0411c92f02c35dcf4ce18dd23b314e0fb5e5119f,799,"600,000,001,000,000.00","1,000,000,000,000,000,000.00",0.00,0,0.00,0.00,22,Low Risk
0x0411e650dff0c6680c9e147f2413e0480718aa27,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x041272acd1e47bf948be68d37be37a95c698c75d,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x04134352a8ec8229ecf1dc81edee8ede5d8b5270,1000,"1,121,575.00",0.00,0.00,0,0.00,112157500000000.00,0,Low Risk
0x0413813b47562aadb9228778eaaa78f0c5f3e584,1000,"90,100,000,000,000,000.00",0.00,0.00,0,0.00,9009999999999999542820864.00,0,Low Risk
0x0413d2c3e315749b7f3277fce702e1b4c7bca05a,1000,"2,200,000.00",0.00,0.00,0,0.00,220000000000000.00,5,Low Risk
0x0413d439285764e6469c06af90a2dcdc68a0ffca,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x04141280b93967bd4bca7f18de60bb1305609526,1000,"1,609,915.00",0.00,0.00,0,0.00,160991500000000.00,0,Low Risk
0x041461ca50137f4c93e312883eb9d6aa39fad454,1000,"1,630,066,268,228,532.00",0.00,0.00,0,0.00,163006626822853194940416.00,0,Low Risk
0x04154fcfbb3dad4e2f3096e5b8952cd601e53c02,1000,"34,200,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,6.84,0,Low Risk
0x041596ce81fc702436a302f4963181ec2ab3b7dc,1000,"1,772,807.00",0.00,0.00,0,0.00,177280700000000.00,0,Low Risk
0x0415a37766ef8a945c1a38dd839c8b1f4feaecaa,949,"387,182,561,002,990,304,493,568.00","328,461,555,650,585,969,033,216.00","16,995,003,391,243,922,178,048.00",0,0.05,1.18,73,Low Risk
0x04164fbde8054cfa924a7ac4c7c4bbc33e605703,1000,"1,032,069.00",0.00,0.00,0,0.00,103206900000000.00,0,Low Risk
0x0416889106cb47a1cc0c3cc37d064f2d2af8d124,1000,"507,697,831,247,042,368.00",0.00,0.00,0,0.00,50769783124704237270859776.00,27,Low Risk
0x0416aa2837f812cbd6432c4b4b024bccba7a15b7,1000,"1,016,483.00",0.00,0.00,0,0.00,101648300000000.00,0,Low Risk
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,1000,"11,405,669,142,278,023,168.00","30,077,000,000.00","15,970,840,855.00",0,0.53,379215651.24,28,Low Risk
0x0417b1639b07f21535494bef99e086c785675d5f,1000,"19,587,872,913,307,604.00",0.00,0.00,0,0.00,1958787291330760232927232.00,5,Low Risk
0x0417beec20510b679ec207a0ee12720ee924b772,999,"2,047,292,421,832,957,755,392.00","400,000,000,001,749,942,272.00","500,000,000.00",0,0.00,5.12,26,Low Risk
0x04181dfff000bfc513a53fec55cba4e71b855b1d,1000,"1,022,694.00",0.00,0.00,0,0.00,102269400000000.00,0,Low Risk
0x0418936e04d12847b8ff2a732c382fc8fb78e7d0,1000,"20,010,000,000,000,001,572,864.00","2,000,000,000.00","2,000,000,000.00",0,1.00,10005000000000.00,0,Low Risk
0x0419395ef65947b74ad9ccd1a9753251e72e411b,1000,"5,000,000.00",0.00,0.00,0,0.00,500000000000000.00,0,Low Risk
0x0419817d801bdd1e8ca7d197466b221de7f562a1,1000,"3,000,000,000,000,000,000.00",0.00,0.00,0,0.00,299999999999999997114318848.00,0,Low Risk
0x041984e127a4cfee89a7e4e82464de4b7eb3d2a8,1000,"13,190,000,000,012,216,320.00",0.00,0.00,0,0.00,1319000000001221726952226816.00,12,Low Risk
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,1000,"254,000,000,000,000,000,000.00","115,000,000.00","115,428,371.00",0,1.00,2208695652173.91,27,Low Risk
0x041ae646d4c7bf8901808f1587464e0809567c77,1000,"4,100,000,039,987,513,856.00",0.00,0.00,0,0.00,410000003998751356511846400.00,0,Low Risk
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,1000,"4,994,592,443,625,369,501,696.00","90,000,000,000.00","30,102,254,527.00",0,0.33,55495471595.84,41,Low Risk
0x041c1da51f0116d6cf81139aaa52ac0c119ae8f5,1000,"1,335,104,401,440,987,392.00",0.00,0.00,0,0.00,133510440144098738961383424.00,0,Low Risk
0x041c2b12b643aff71468172aff2c409624d95921,990,"485,065,627,465,449,865,216.00","256,313,339,959,670,472,704.00","191,003,459,438,781,726,720.00",1,0.75,1.89,51,Low Risk
0x041ce53ec91c31abe748169be86f4268de4c7bea,1000,"330,000,000,000,000,000,000.00","320,907,529.00",0.00,0,0.00,1028333616940.47,84,Low Risk
0x041d2d8af79a4cb0eacb2178c3981737d54b09df,1000,"13,538.00",0.00,0.00,0,0.00,1353800000000.00,0,Low Risk
0x041df04f972ae342ebf9d9723f7c497f4adbd798,1000,"50,550,000,000,000,000,000.00","75,000,000.00",0.00,0,0.00,674000000000.00,31,Low Risk
0x041e5962fc32eba702eaac10ff12c09ed2e1df07,1000,"144,486,292,419,983.00",0.00,0.00,0,0.00,14448629241998299103232.00,0,Low Risk
0x041f06e78104289331f5ea6633525c892612ceab,1000,"66,483,146,645,410,456.00",0.00,0.00,0,0.00,6648314664541045645115392.00,4,Low Risk
0x041fa6a56cc203b210dbad9ee45dc08c1f88aba3,1000,"10,005,039.00",0.00,0.00,0,0.00,1000503900000000.00,0,Low Risk
0x042011bb6babb6998d2f97c2e07a50e9394d2f4e,1000,"13,808,000,000,000,000.00","1,000.00",0.00,0,0.00,13807999999861.92,0,Low Risk
0x04201b338004ce6ff88d230706f4ed567a3e0b39,1000,"14,538,188,882,714,478,592.00",0.00,0.00,0,0.00,1453818888271447805214588928.00,0,Low Risk
0x0421267a711db1c6b8f9fa72f3dda8d4df1f6bad,1000,"2,000,000,000,000,000,000,000.00","1,094,708,299,324,529,967,104.00","1,095,793,340,475,938,045,952.00",0,1.00,1.83,7,Low Risk
0x0421f931c8d9c4a2fedf29771cf9d9102dfb3857,1000,"1,740,504.00",0.00,0.00,0,0.00,174050400000000.00,0,Low Risk
0x0421fa1f9f228934332cc11de6f66497f43fb734,1000,"600,628,652,618,429,759,488.00","79,124,726.00","79,141,380.00",0,1.00,7590909731787.63,107,Low Risk
0x0423422bf2e02ac5c5bff7bb34463b9dc372946c,1000,"2,203,970.00",0.00,0.00,0,0.00,220397000000000.00,0,Low Risk
0x0423d92d98a4b1696b9329e5a39daf0772040497,1000,"23,000,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,4.60,0,Low Risk
0x04243edabb0bea3ed3ab4ffb424fe76f05899cbc,997,"21,750,000,014,805,577,728.00","16,156,870,671,178,072,064.00","15,406,870,656,372,494,336.00",0,0.95,1.35,0,Low Risk
